pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
54176,2024-03-22T06:35:50Z,2024-04-03T13:01:50Z,huyenltnguyen,0,4,10,139,11,3,2,"['status: waiting review', 'platform: learn', 'scope: tools/scripts']",,0,17808009.0,0,0,6331722.37006,0,10,0,[],,,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/#/how-to-open-a-pull-request).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Note: #54112 should go in before this one.

This PR migrates the following modals to `ui-components`:
- exit-exam-modal.tsx
- finish-exam-modal.tsx
- foundational-c-sharp-survey.tsx
- survey-modal.tsx

Related to #52759.

Note: I have to rely on Cypress for the `foundational-c-sharp-survey.tsx` tests. We don't have a corresponding set of tests in Playwright, and writing the tests is currently not possible due to the inability to re-seed the user data via Node commands within the tests (see #52905).

<!-- Feel free to add any additional description of changes below this line -->
","I missed this in #54112.

With `alignment` being `center` by default, the modal body and footer are displaying content differently from production:

| Production | Ours (with `alignment` omitted / defaulting to `center`) |
| --- | --- |
| <img width=""952"" alt=""Screenshot 2024-03-30 at 00 17 33"" src=""https://github.com/freeCodeCamp/freeCodeCamp/assets/25715018/a71e527a-752e-47c0-9ae1-bc09a498807b""> | <img width=""939"" alt=""Screenshot 2024-03-30 at 00 24 24"" src=""https://github.com/freeCodeCamp/freeCodeCamp/assets/25715018/13f9d903-83d6-4fd8-a46f-61cee2f4d1d4""> | A lot of these classes don't have the corresponding styles (their CSS don't exist). Drive-by typo fix. Changed the component name from `FoundationCSharp...` to `FoundationalCSharp...`, both to match the file name and to make it easier to search for the component."
55781,2024-08-07T20:33:30Z,2024-09-24T10:18:29Z,huyenltnguyen,0,3,3,112,4,3,2,"['status: waiting review', 'platform: learn', 'scope: tools/scripts']",,0,5834537.0,0,0,6331734.827873,0,3,0,[],,,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

On /settings, the Claim Certification buttons are rendered as links, but since this is an action, button should be a more appropriate element.

Ref: https://github.com/freeCodeCamp/freeCodeCamp/pull/55514#discussion_r1678239145.

<!-- Feel free to add any additional description of changes below this line -->
","Previously, the rendering logic is:
- If the Full Stack cert is claimable (meaning the user has completed 6 other certs)
  - If the user has claimed the cert, render a ""Show cert"" link
  - If the user has not claimed the cert, render a ""Claim cert"" link
  - Both links have an `onClick`. And If the link is ""Claim cert"", `onClick` will execute some additional logic for the action
- If the Full Stack cert is not claimable (meaning the user has not completed 6 other certs), render a ""Claim cert"" button and disable it
 I'm now changing the logic to:
- If the user has claimed the Full Stack cert:
  - Render a ""Show cert"" link, without an `onClick`
- If the user hasn't claimed the Full Stack cert:
  - Render a ""Claim cert"" button with an `onClick`, and disable the button if the Full Stack cert isn't claimable Same thing here, but for normal certs."
55273,2024-06-21T19:10:58Z,2024-09-17T13:25:12Z,huyenltnguyen,8,3,9,36,4,3,2,"['status: waiting review', 'platform: learn']",42745.0,2,9900282.0,0,0,6331743.053841,0,9,0,"['huyenltnguyen', 'ahmaxed', 'bbsmooth']","MDN is a good accessibility reference, but it is not authoritative. In this case, I don't think MDN is giving you all of the options for managing focus in a modal dialog. You don't have to place the focus on an element in the dialog, you can place it on the dialog itself. Oh, actually, I just checked, and the [MDN page for the dialog element](https://developer.mozilla.org/en-US/docs/Web/HTML/Element/dialog#accessibility) does actually suggest this.

I'm apparently not smart enough to trigger these modals so I can't give you my opinion on where focus should be placed. I just wanted to let you know that it doesn't have to be on either of these buttons. Thanks @bbsmooth!

You can open the modal manually in the local environment by setting `open={true}`:

https://github.com/freeCodeCamp/freeCodeCamp/blob/6faca2af885f3b2c39cd18554732639102c3e6f9/client/src/components/Donation/donation-modal.tsx#L68

But if you're on production, you can trigger the modal by completing three challenges.

--- 

There is also a guide that W3 provides: https://www.w3.org/WAI/ARIA/apg/patterns/dialog-modal/. The doc says we can even place the focus on the text content, rather than a focusable element. But I wasn't sure if that's the case here, since the context is clear enough.

> If the dialog content includes semantic structures, such as lists, tables, or multiple paragraphs, that need to be perceived in order to easily understand the content, i.e., if the content would be difficult to understand when announced as a single unbroken string, then it is advisable to add `tabindex=""-1""` to a static element at the start of the content and initially focus that element. This makes it easier for assistive technology users to read the content by navigating the semantic structures. Additionally, it is advisable to omit applying `aria-describedby` to the dialog container in this scenario. 
 Thanks for the pr. I might need to AB test this to make sure it does not have any unintended side effects.
But the active state of the donation button came to my attention. It seems like we should either completely remove these or make them more subtle. 

I am leaning towards completey removing them similar to the paypal button. What do you think?




 @ahmaxed Thank you for the feedback.

I made the following changes:
- When the second part of the modal shows up, focus on the benefit list (by setting `tabIndex={-1}`) instead of the donate button
  - Now that I'm visiting this behavior again, I think putting the focus on the donate button might be perceived as a dark pattern (you know, conveniently placing the focus on the button that starts a subscription) even though that's not our intention.
- Removed the styles of focus and active states from the donate button. On focus, the button will just have a focus outline.

I tested the Paypal and Stripe buttons on production, and found that their focus state are different:

<details>
  <summary>Image</summary>

| Paypal | Stripe |
| --- | --- |
| <img width=""695"" alt=""Screenshot 2024-08-14 at 06 41 49"" src=""https://github.com/user-attachments/assets/181bb4ce-ba5b-4062-b990-01bb18339701""> | <img width=""698"" alt=""Screenshot 2024-08-14 at 06 41 59"" src=""https://github.com/user-attachments/assets/76ecbf8e-f647-4b32-8e5c-7d3491a3a2ae""> |

</details>

It looks like the Paypal button should be updated to match the Stripe one, but I'm not sure if the differences are intentional or not. I'll need your help with the fix here if it's needed, I tried adding Paypal credentials to `.env` but I wasn't able to get the button show up on the screen. The paypal should look similar to patreon as you mentioned. Some of that styles are coming through paypal's iframe.
Feel free to keep the changes introduced in this pr behind a11y-donation-modal flag. I will monitor it for a while to see if it affects donation at all. 

 Okay, I've moved the close-on-escape behavior and the focus on BenefitList behind the `a11y-donation-modal` flag.

I couldn't figure out how to fix the Paypal button focus styles (it doesn't seem to be customizable). The focus state of the ones in [their doc](https://developer.paypal.com/docs/multiparty/checkout/standard/customize/buttons-style-guide/) look much better than ours, but I don't know why there is a difference. @ahmaxed if you know how to fix this, please help 😅  Getting the following error for the variation with the new feature:

<img width=""946"" alt=""Screenshot 2024-08-16 at 1 55 04 PM"" src=""https://github.com/user-attachments/assets/da210f5a-b37c-499e-8099-06cb5445005b"">
 I think the `setCanClose` call was interfering the component render, and caused the warning.

I resolved that by moving the `setCanClose` call to a different `useEffect`.LGTM :+1: ",LGTM :+1: ,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

This PR updates the donation modal to:
- Allow closing the modal by pressing Escape when the animation is complete
- Automatically focus on the donate button when the second part appears
  - There are two buttons on the modal: ""Become a Supporter"" and ""Ask me later"". The a11y recommendation is to have keyboard focus placed on a default focusable element in the modal. Generally the initial focus is set on the first focusable element, but we're free to decide what should receive the focus. I chose the ""Become a Supporter"" button because it's the first focusable element, but I'm open to suggestions here.
  - Ref: https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA/Roles/dialog_role#required_javascript_features

<!-- Feel free to add any additional description of changes below this line -->
","We can just create the button ref internally in the `Benefits` component body. But since `BecomeASupporterConfirmation` is the outermost component of the modal's second part, and we have buttons in other components as well (`CloseButtonRow`), I thought the focus management should be kept in this layer so that it's easier to follow.

I'm not sure if I'm overthinking here and we should just move the focus management into `Benefits` instead. Under the hood, `Modal` calls `onClose` when the Esc key is pressed. `handleModalHide` previously didn't trigger the close action so the keypress was ignored. 
Wouldn't the following be more straightforward. 
```suggestion
    if (isA11yFeatureEnabled && canClose ) {
              closeDonationModal();
    }
```"
56450,2024-10-02T11:48:45Z,2024-10-13T18:14:04Z,mendoncamaria,4,25,9,243,1,4,2,"['status: waiting review', 'scope: curriculum', 'full stack cert']",113805.0,1,1010738.0,1,0,6348621.034874,0,9,0,"['mendoncamaria', 'gikf']","@naomi-lgbt I updated the code, but the check for CodeFactor shoes failed and I'm not sure how to fix it. Can you guide me through it? @naomi-lgbt @ilenia-magoni should i split syntax in multiple lines or is it ok to keep it in one line? Hi @mendoncamaria. Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝 Thank you so much for giving me an opportunity to contribute!!Before I am able to give this an in-depth review, please revisit your changes - all code snippets need to be wrapped in backticks so the parser renders them as code. CodeFactor just said Something went wrong. so I restarted it.

I added some comments, you can use the feedback to improve also other answers","Before I am able to give this an in-depth review, please revisit your changes - all code snippets need to be wrapped in backticks so the parser renders them as code. CodeFactor just said Something went wrong. so I restarted it.

I added some comments, you can use the feedback to improve also other answers","Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #56200

<!-- Feel free to add any additional description of changes below this line -->
","how come this is not correct? The question is for function declaration and declarations simply use function keyword followed by name and parameters enclosed in parentheses.    
The highlighted line is function expression which works in slight different fashion, the functionName is assigned to the `function()` which is keyword.    

Plus the functions are hoisted, expressions are not. you are right, my bad Oh that's okay. Thanks for reviewing. ```suggestion
`Error`
``` and the distractors and answer for this question need to be wrapped in backticks I think it would look better multiline

````suggestion
```js
const person = {
    name: ""Alice"",
    greet: function() {
        console.log(""Hello, my name is "" + this.name);
    }
};
```
```` ````suggestion
```js
var greet = function(name) {
    console.log(""Hello, "" + name);
};
```
```` ```suggestion
All of them.
```

the choices will be in random order ````suggestion
```js
function greet(name) {
    console.log(""Hello, "" + name);
}
```
```` ```suggestion
All of the answers are correct.
``` ```suggestion
Neither lamdba functions nor fat arrow functions
``` ```suggestion
Both arrow functions and lamdba functions
``` ```suggestion
All of the answers are correct.
``` Updated for all options Updated. Updated Updated Updated for all code snippets Updatedd Updated. Updated. Updated On it own this will get `Uncaught SyntaxError: Function statements require a function name`. Maybe replace it with arrow function?

````suggestion
```
const greet = (name) => { 
    console.log(""Hello, "" + name); 
}
```
```` fixed"
56565,2024-10-07T02:54:48Z,2024-10-14T00:14:55Z,khatri7,2,30,4,200,1,3,3,"['status: waiting review', 'scope: curriculum', 'full stack cert']",159501.0,1,609587.0,2,0,6349809.344969,0,4,0,"['khatri7', 'gikf']","@gikf @naomi-lgbt thanks for reviewing, I will incorporate the suggestions! Hi @khatri7. Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝",,"Checklist:

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

Closes #56204 ","If they are unreachable, wouldn't that, by definition, result in them being collected by garbage collector? Not sure if this is right. I always thought garbage collector is not responsible for allocating as well. ```suggestion
What does the rest parameter syntax allow you to do in JavaScript?
``` ```suggestion
`function myFunction(param1 == defaultValue)`
``` ```suggestion
`function myFunction(param1: defaultValue)`
``` ```suggestion
`function myFunction(param1 || defaultValue)`
``` ```suggestion
`function myFunction(param1 = defaultValue)`
``` ```suggestion
`function myFunction(restParams)`
``` ```suggestion
`function myFunction(restParams...)`
``` ```suggestion
`function myFunction([...restParams])`
``` ```suggestion
`function myFunction(...restParams)`
``` ```suggestion
What does destructuring allow you to do in JavaScript?
``` ```suggestion
What are default parameters?
``` ```suggestion
Serialize objects
``` ```suggestion
`123function`
``` ```suggestion
`function-name`
``` ```suggestion
`function`
``` ```suggestion
`functionName`
``` ```suggestion
Which of these describes accessibility?
``` ```suggestion
Why is using the `var` keyword considered bad practice in modern JavaScript?
``` ```suggestion
It's slower than `let` and `const`
``` Correct. The garbage collector reclaims memory. ```suggestion
Automatically moving `var` declarations to the top of the block
``` ```suggestion
In the context of JavaScript modules, what does `export` do?
``` ```suggestion
`var myVariable = 'test'`
``` ```suggestion
`let myVariable = 'test'`
``` ```suggestion
`const myVariable = 'test'`
``` ```suggestion
`variable myVariable = 'test'`
``` ```suggestion
Automatically by the runtime engine
``` ```suggestion
Memory allocations which are never properly made unreachable
```

Something like this would be more accurate."
56545,2024-10-06T01:11:22Z,2024-10-13T18:08:37Z,clydehenry3,4,21,23,200,1,3,3,"['status: waiting review', 'scope: curriculum']",152668.0,1,665847.0,1,0,6386156.618682,0,23,0,"['clydehenry3', 'naomi-lgbt', 'gikf']","Hey @naomi-lgbt! My 7 day deadline is tomorrow from issue #56179. If the PR isn't accepted by then, will this kick me out of that issue and lose my credit?

Thanks! ![image](https://github.com/user-attachments/assets/e06025a1-04be-4384-8c62-4c6b83023076)

Looks like the ones that are ""hidden"" got missed.  > ![image](https://private-user-images.githubusercontent.com/63889819/374695261-e06025a1-04be-4384-8c62-4c6b83023076.png?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJnaXRodWIuY29tIiwiYXVkIjoicmF3LmdpdGh1YnVzZXJjb250ZW50LmNvbSIsImtleSI6ImtleTUiLCJleHAiOjE3Mjg0MTkyMTksIm5iZiI6MTcyODQxODkxOSwicGF0aCI6Ii82Mzg4OTgxOS8zNzQ2OTUyNjEtZTA2MDI1YTEtMDRiZS00Mzg0LThjNjItNGM2YjgzMDIzMDc2LnBuZz9YLUFtei1BbGdvcml0aG09QVdTNC1ITUFDLVNIQTI1NiZYLUFtei1DcmVkZW50aWFsPUFLSUFWQ09EWUxTQTUzUFFLNFpBJTJGMjAyNDEwMDglMkZ1cy1lYXN0LTElMkZzMyUyRmF3czRfcmVxdWVzdCZYLUFtei1EYXRlPTIwMjQxMDA4VDIwMjE1OVomWC1BbXotRXhwaXJlcz0zMDAmWC1BbXotU2lnbmF0dXJlPTE1ZDVkMTdlM2UyNjY1NWJiYjc0N2I5ZTczNTI4OTFjM2E2YjFkMmM0N2RlNGFhZTkyZGFhYzVlMTAzNWI3ZGYmWC1BbXotU2lnbmVkSGVhZGVycz1ob3N0In0.791GDB7_CN89stwfFrpY4IrLROvayLtLvCTXRlI5L0U)
> 
> Looks like the ones that are ""hidden"" got missed.

My bad! Those were now resolved.  Hi @clydehenry3. Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝Thank you so much for reviewing my code @naomi-lgbt! ",Thank you so much for reviewing my code @naomi-lgbt! ,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #56179 

<!-- Feel free to add any additional description of changes below this line -->
","```suggestion
Which answer uses the correct structure of using a CSS rule?
``` ```suggestion
What does `<meta name=""viewport"">` do?
``` ```suggestion
When using internal CSS, where is the `style` element placed within the HTML?
``` ```suggestion
In the `meta` element
``` ```suggestion
In the `script` element
``` ```suggestion
In the `body` element
``` ```suggestion
In the `head` element
``` ```suggestion
Which selector is correct to target `h1` elements inside of a `div`?
``` ```suggestion
Which selector is correct to target direct children of a `footer`?
``` ```suggestion
Which selector is correct to target the next sibling of an `img`?
``` ```suggestion
Which selector is correct to target all siblings of an `img`?
``` ```suggestion
What statement is TRUE when using the `inline-block` value?
``` ```suggestion
Given the following selectors, which has the highest specificity?
``` ```suggestion
Given the following selectors, which has the lowest specificity?
```

The answers also don't match. Type selectors have the same specificity - `div` is no more the correct answer than `h1` is. ```suggestion
Targets all `p` elements on the page.
``` ```suggestion
Overrides any other values applied to the property for that selector.
``` ```suggestion
Determines styles of the element based on specificity and order of declaration.
``` ```suggestion
Which rule applies `32px` of margin to all sides?
``` ```suggestion
Which rule applies `24px` padding to the top and bottom?
``` ```suggestion
Controls the size of the font.
``` ```suggestion
Controls how much space is between the lines of text.

```

Restore the EOF new line."
56662,2024-10-13T08:48:30Z,2024-10-13T12:37:36Z,sidemt,0,0,1,2,1,2,2,"['status: waiting review', 'scope: curriculum']",,0,13746.0,0,0,6406030.014348,0,1,0,[],Looks reasonable to me. ,Looks reasonable to me. ,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #XXXXX

<!-- Feel free to add any additional description of changes below this line -->
The test for this hint is checking for the entire text including the period.
",
56623,2024-10-09T21:38:09Z,2024-10-12T12:38:52Z,AryanBhirud,8,0,3,200,1,2,2,"['status: waiting review', 'scope: curriculum']",156853.0,1,226843.0,0,0,6492354.419651,0,3,0,"['jdwilkin4', 'ilenia-magoni', 'AryanBhirud', 'lasjorg']","I know this was approved already, but could we include a question on INP as well?

The article even has a few quizzes at the bottom if we need inspiration.
https://web.dev/articles/inp

---

BTW, I'm out of the loop on these quizzes. What is the knowledge base they are founded upon?

Is it answers to questions we have given at some point in the curriculum, or just stand-alone quizzes with no direct connection to the curriculum? @lasjorg It's for the new curriculum, the lectures are WIP right now @naomi-lgbt @ilenia-magoni Do you want me to add a question on Interaction to Next Paint (INP), or are these questions good enough? @ilenia-magoni Then let me rephrase it, how does the camper know the answers?

Surely it isn't expected that challenges will be created that contain answers to all the questions asked? That would cause the quizzes to dictate the challenge content. @lasjorg the lectures should contain the knowledge needed for the quizzes. If we need changes later on we can always do changes. The issues were specifically created to encourage Hacktoberfest contributions. @ilenia-magoni OK, just seems a little backwards to me. But I get the motivation. @AryanBhirud 

If you want to add one question on INP that is fine.

If you are already at 20 questions, then you will need to replace one of these questions with the INP one because each quiz should have a max of 20 questions. @jdwilkin4 I have replaced one of the questions with a new one on INP. Awaiting review.",,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #56226 

<!-- Feel free to add any additional description of changes below this line -->
",
56645,2024-10-11T23:10:33Z,2024-10-12T10:05:48Z,schofield-paul,1,0,1,4,1,2,2,"['status: waiting review', 'scope: curriculum']",39332.0,0,39333.0,0,0,6501521.668883,0,1,0,['ilenia-magoni'],"Hi @schofield-paul . Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝",,"Checklist:

<!-- Please follow this checklist and put an x in each of the boxes, like this: [x]. It will ensure that our team takes your pull request seriously. -->

- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.

<!--If your pull request closes a GitHub issue, replace the XXXXX below with the issue number.-->

Closes #56643

<!-- Feel free to add any additional description of changes below this line -->

Update formatting on quiz. ",
56628,2024-10-10T10:43:57Z,2024-10-11T16:32:20Z,ShaunSHamilton,0,6,3,150,5,3,2,['platform: api'],,0,113415.0,1,0,6558636.226623,0,3,0,[],"![music-dark](https://github.com/user-attachments/assets/b2d56a4c-e1f3-4217-b437-080374a3c4a2)
 Discussed with Shaun a bit in chat: this is a prototype, so the main issues discussed will be resolved depending on how we end up making use of this in practice.","![music-dark](https://github.com/user-attachments/assets/b2d56a4c-e1f3-4217-b437-080374a3c4a2)
 Discussed with Shaun a bit in chat: this is a prototype, so the main issues discussed will be resolved depending on how we end up making use of this in practice.","To test, set `FCC_ENABLE_SHADOW_CAPTURE=true` in the `.env` file. Then, make at least 11 requests to the api. A `api/logs/` directory should be populated with `jsonl` files.

Eventually, we can build out tooling for using the `jsonl` files such as:
- Set the database to the same state as needed when the original request came in
- Compare database states before/after same request
- Re-running the requests at the same rate they were originally made
- Re-running the requests as fast as possible
- Compare relative handler times","```suggestion
    headers: _.omit(req.headers, 'cookie'),
    cookies: _.pick(req.cookies, '_csrf', 'csrf_token', 'jwt_access_token'),
```
There's no need to reinvent this stuff. ```suggestion
  appendFileSync(
    join(LOGS_DIRECTORY, REQUEST_CAPTURE_FILE),
    JSON.stringify(savedRequest) + '\n'
  );
```
Why not this? Because, if we want to try capture 100's of requests and look at their timings, a lack of a buffer would significantly affect the results.

_""One does not simply know both the data and performance of a request, without using a buffer.""_ - Werner Heisenberg, 1927 [slightly modified] Yes, but then I would have to learn what lodash offers. Sure, but this displaces the problem, rather than solving it. With this approach you get all the delay at once.

I don't know why the timing matters, exactly, but isn't that worse? Isn't it obvious from the names and the context?"
56303,2024-09-26T18:26:45Z,2024-10-11T16:42:50Z,uzma-nazim,3,30,8,26,11,3,2,"['status: waiting review', 'scope: curriculum']",339021.0,0,1289765.0,3,0,6564119.057712,0,8,0,"['uzma-nazim', 'ilenia-magoni']","Please do not merge main into your branch. If needed a maintainer will ask, otherwise it just contributes to clog the tests queue. I accidentally closed this PR, so I won't be merging it any further. My apologies for the confusion! > Marking a conversation as resolved does not apply the suggestion.

I applied the changes from the review but accidentally did a force push and deleted the commit history. I was facing issues while pushing the code, which is why all the resolved conversations were undone. Apologies for the inconvenience.THis is a preliminary review, someone who is a native English speaker may have additional feedbacks. Applied review changes. Please check for any further suggestions! Marking a conversation as resolved does not apply the suggestion. Hi @uzma-nazim. Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝","THis is a preliminary review, someone who is a native English speaker may have additional feedbacks. Applied review changes. Please check for any further suggestions! Marking a conversation as resolved does not apply the suggestion. Hi @uzma-nazim. Congrats on your first pull request (PR)! 🎉

Thank you for your contribution to the page! 👍
We are happy to accept these changes and look forward to future contributions. 📝","Checklist:


- [x] I have read and followed the [contribution guidelines](https://contribute.freecodecamp.org).
- [x] I have read and followed the [how to open a pull request guide](https://contribute.freecodecamp.org/how-to-open-a-pull-request/).
- [x] My pull request targets the `main` branch of freeCodeCamp.
- [x] I have tested these changes either locally on my machine, or GitPod.


Closes #55342

","```suggestion
**Note:** Remember that `input` elements are void elements.
```

or 

```suggestion
**Note:** Remember that `input` is a void element.
``` ```suggestion
Note that `img` elements are void elements.
```

or 

```suggestion
Note that `img` is a void element.
``` ```suggestion
Note that `input` elements are void elements.
```

```suggestion
Note that `input` is a void element.
``` ```suggestion
In HTML, almost all tags have both an opening and closing tag: `<div></div>`; the closing tag always has a forward slash before the tag name that you are closing. However, there are special instances in HTML called “void elements”, or tags that don’t require both an opening and closing tag before another tag can start.
``` ```suggestion
External CSS is the most common method you will come across, and it involves creating a separate file for the CSS and linking it inside of an HTML’s opening and closing `<head>` tags with a `<link>` element (which is a void element and doesn't require a closing tag):
``` ```suggestion
First, you add a `<link>` tag inside of the opening and closing `<head>` tags of the HTML file. The `href` attribute is the location of the CSS file, either an absolute URL or, what you’ll be utilizing, a URL relative to the location of the HTML file. In the example above, you are assuming both files are located in the same directory. The `rel` attribute is required, and it specifies the relationship between the HTML file and the linked file.
``` ```suggestion
There are some HTML elements that do not have a closing tag. These elements often look like this: `<br />` or `<img/>`, but some can also be used without the closing forward slash such as `<br>` or `<img>`. These are known as void elements or empty elements because they don’t wrap any content. You will encounter a few of these in later lessons, but for the most part, elements will have both opening and closing tags.
``` ```suggestion
Why are void elements like `<br/>` or `<img>` essential in HTML?
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Empty, void HTML elements do not need a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Empty, void HTML elements do not need a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Empty, void HTML elements do not need a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Empty, void HTML elements do not need a closing tag.
``` ```suggestion
**Note:** Remember that `input` is a void element.
``` ```suggestion
In HTML, almost all tags have both an opening and closing tag: `<div></div>`; the closing tag always has a forward slash before the tag name that you are closing. However, there are special instances in HTML called “void elements”, which are elements that cannot have any content and whose syntax doesn't require both an opening and closing tag before another tag can start.
``` ```suggestion
External CSS is the most common method you will come across, and it involves creating a separate file for the CSS and linking it inside of an HTML’s opening and closing `<head>` tags with a `link` element. The `link` element is a void element, so should not have a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Void elements cannot have content and do not need a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Void elements cannot have content and do not need a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Void elements cannot have content and do not need a closing tag.
``` ```suggestion
To display an image in HTML you use the `<img>` element. Unlike the other elements you have encountered, the `<img>` is a void element. Void elements cannot have content and do not need a closing tag.
``` This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied. This change has not been applied."
