pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
29336,2024-09-05T21:55:47Z,2024-09-05T21:57:22Z,sunag,0,0,1,6,1,0,0,[],,0,124.0,0,0,9685116.094683,0,1,1,[],,,"Related issue: https://github.com/mrdoob/three.js/pull/29319#issuecomment-2330614448

**Description**

I hope that's all.",
29276,2024-08-30T18:13:31Z,2024-09-05T22:20:28Z,cmhhelgeson,2,0,2,8,1,0,0,[],193.0,0,555113.0,0,0,9661863.202668,1,2,1,"['github-actions[bot]', 'cmhhelgeson']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.18 <br> **169.62** | 685.18 <br> **169.62** | +0 B <br> **+0 B** |
| WebGPU | 826.02 <br> **221.46** | 825.96 <br> **221.44** | -66 B <br> **-19 B** |
| WebGPU Nodes | 825.61 <br> **221.36** | 825.54 <br> **221.34** | -66 B <br> **-19 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.96 <br> **111.46** | 461.96 <br> **111.46** | +0 B <br> **+0 B** |
| WebGPU | 525.27 <br> **141.52** | 525.27 <br> **141.52** | +0 B <br> **+0 B** |
| WebGPU Nodes | 481.93 <br> **131.34** | 481.93 <br> **131.34** | +0 B <br> **+0 B** | Should node.instanceIndex just be replaced with node.isIndexNode?",,"**Description**

StorageArrayElementNode will query its parent node for it's .instanceIndex property, which doesn't appear to be an existing property or get method.
",
29334,2024-09-05T11:04:08Z,2024-09-05T17:48:37Z,mrdoob,1,0,3,46,3,0,0,[],21034.0,0,24276.0,0,0,9700064.545857,0,3,1,['sunag'],It's beautiful in this atmosphere.,,"Related issue: #29081

**Description**

Now that we have compute I think it we should increase the amount of birds 😎

https://github.com/user-attachments/assets/36989f0e-71cf-4602-ac6d-32d71043599d",
29329,2024-09-05T08:44:53Z,2024-09-05T09:00:20Z,lhapaipai,0,0,1,271,11,0,0,[],,0,940.0,0,0,9731756.062025,0,1,1,[],,,"hello everyone,
Thank you for all these resources.

this pr proposes wording corrections on the french translation of the three.js fundamentals documentation.

The corrections concern the form but not the substance.",
29331,2024-09-05T09:12:19Z,2024-09-05T14:43:03Z,Mugen87,1,1,2,202,3,1,0,[],209.0,0,19845.0,0,0,9711205.112296,0,2,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.18 <br> **169.62** | 685.18 <br> **169.62** | +0 B <br> **+0 B** |
| WebGPU | 826 <br> **221.45** | 826.02 <br> **221.46** | +24 B <br> **+7 B** |
| WebGPU Nodes | 825.58 <br> **221.36** | 825.61 <br> **221.36** | +443 B <br> **+101 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.96 <br> **111.46** | 461.96 <br> **111.46** | +0 B <br> **+0 B** |
| WebGPU | 525.25 <br> **141.51** | 525.27 <br> **141.52** | +24 B <br> **+7 B** |
| WebGPU Nodes | 481.9 <br> **131.33** | 481.93 <br> **131.34** | -43.32 kB <br> **+9 B** |",,"Related issue: #29295

**Description**

This PR adds a version of `ShadowMapViewer` that is compatible with `WebGPURenderer`.
","Shadow maps are implemented differently in `WebGPURenderer` since they use depth textures and don't rely on `MeshDepthMaterial`. Hence, the debug texture looks a bit different since we use the shadow color for visualization purposes."
29225,2024-08-24T16:38:07Z,2024-09-05T09:00:07Z,Mugen87,8,0,8,450,5,0,0,[],136.0,0,1009320.0,0,0,9731783.400111,0,8,1,"['github-actions[bot]', 'Mugen87', 'sunag']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.2 kB <br> **169.6 kB** | 685.2 kB <br> **169.6 kB** | +0 B <br> **+0 B** |
| WebGPU | 823 kB <br> **220.9 kB** | 826 kB <br> **221.4 kB** | +2.96 kB <br> **+597 B** |
| WebGPU Nodes | 822.6 kB <br> **220.8 kB** | 825.6 kB <br> **221.4 kB** | +3.38 kB <br> **+691 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462 kB <br> **111.5 kB** | 462 kB <br> **111.5 kB** | +0 B <br> **+0 B** |
| WebGPU | 522.3 kB <br> **140.8 kB** | 525.2 kB <br> **141.5 kB** | +2.95 kB <br> **+732 B** |
| WebGPU Nodes | 478.9 kB <br> **130.7 kB** | 481.9 kB <br> **131.4 kB** | -40.39 kB <br> **+712 B** | The problem was in NodeFrame which was not restoring the scene from the previous render in the call tree, I still have to see the best solution, but I already feel relieved since it was kind of difficult to find the problem :)

![image](https://github.com/user-attachments/assets/77503869-b5bf-405a-9a04-98ae38a138c2)
 I have to improve `filterNode` to support VSM too, I think that after we merge this PR. It looks like we have another issue in `WebGLBackend`. The behavior in WebGL seems odd. You can see the directional light but not its shadows. The spot light is completely missing in the scene (light + shadow). I stall the PR for the moment since I could not figure out the root cause so far. Hopefully the issue will pop up in a different, more isolated context. This PR https://github.com/mrdoob/three.js/pull/29326 should fix it, sorry the delay, I had to deconstruct the code step by step to find the source of the problem. Awesome, it really works!",,"Related issue: -

**Description**

This PR adds support for Variance Shadow Maps (VSM) to `WebGPURenderer`.

This is WIP though since the current code only supports one shadow casting light. I'm not sure why the shadows of an additional shadow casting light are currently ignored. The new example illustrates this issue. You only see the shadow of the spot light but no the directional light.

Some help/support in this context would be welcome 😇 .

Side note: VSM works by preprocessing the actual shadow map with two blur passes. The render target of the second blur pass is then used as the new shadow map in the shader. The shadow information are not stored as floats in a depth texture but in special two-component `distribution` vectors. A smart calculation based on these data leads to the final occlusion value.",
29274,2024-08-30T17:31:52Z,2024-08-30T17:55:33Z,sunag,0,0,1,126,4,0,0,[],,0,475243.0,0,0,9744235.87251,0,1,1,[],,,"Related issue: https://github.com/mrdoob/three.js/pull/29251

**Description**

Start tracking the size of the `build/three.webgpu.nodes.js`.
I tried to follow the same pattern from https://github.com/mrdoob/three.js/pull/29251",
29319,2024-09-04T10:49:44Z,2024-09-05T00:04:58Z,aardgoose,4,0,2,65,2,0,0,[],201.0,0,66363.0,0,0,9745243.929553,0,2,1,"['github-actions[bot]', 'aardgoose', 'mrdoob', 'Mugen87']","### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.1 kB <br> **169.6 kB** | 685.1 kB <br> **169.6 kB** | +0 B <br> **+0 B** |
| WebGPU | 823 kB <br> **220.9 kB** | 822.9 kB <br> **220.8 kB** | -162 B <br> **-59 B** |
| WebGPU Nodes | 822.6 kB <br> **220.8 kB** | 822.5 kB <br> **220.7 kB** | +257 B <br> **+35 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.9 kB <br> **111.4 kB** | 461.9 kB <br> **111.4 kB** | +0 B <br> **+0 B** |
| WebGPU | 522.1 kB <br> **140.8 kB** | 522.1 kB <br> **140.8 kB** | +0 B <br> **+0 B** |
| WebGPU Nodes | 478.8 kB <br> **130.6 kB** | 478.8 kB <br> **130.6 kB** | -43.34 kB <br> **+0 B** | So this PR fixes #28884? No, just a tidy up. just raising the profile of the problem @sunag

What's going on with these WebGPU Nodes results?

> ### 🌳 Bundle size after tree-shaking
>
> _Minimal build including a renderer, camera, empty scene, and dependencies._
>
> || Before | After | Diff |
> |:-:|:-:|:-:|:-:|
> | WebGL | 461.9 kB <br> **111.4 kB** | 461.9 kB <br> **111.4 kB** | +0 B <br> **+0 B** |
> | WebGPU | 522.1 kB <br> **140.8 kB** | 522.1 kB <br> **140.8 kB** | +0 B <br> **+0 B** |
> | WebGPU Nodes | 478.8 kB <br> **130.6 kB** | 478.8 kB <br> **130.6 kB** | -43.34 kB <br> **+0 B** |",,"Update TSL to remove hacks using property() to force variable assignments into the correct locations.
Use lengthSq() in `InstancedPointsNodeMaterial`.
trimSegment() is now a real function, not inlined.
.

@sunag dashed mode for Line2 was broken since #28585",
29328,2024-09-05T04:08:53Z,2024-09-05T04:17:04Z,mrdoob,1,0,1,2,1,0,0,[],187.0,0,495.0,0,0,9748764.229153,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.18 <br> **169.62** | 685.18 <br> **169.62** | +3 B <br> **+1 B** |
| WebGPU | 823.04 <br> **220.85** | 823.04 <br> **220.85** | +3 B <br> **+1 B** |
| WebGPU Nodes | 822.62 <br> **220.76** | 822.63 <br> **220.76** | +422 B <br> **+95 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.96 <br> **111.46** | 461.96 <br> **111.46** | +3 B <br> **+3 B** |
| WebGPU | 522.28 <br> **140.79** | 522.29 <br> **140.78** | +17 B <br> **-9 B** |
| WebGPU Nodes | 478.94 <br> **130.65** | 478.95 <br> **130.62** | -43.33 kB <br> **-35 B** |",,,
29327,2024-09-05T04:02:07Z,2024-09-05T04:07:45Z,mrdoob,1,0,3,6,2,0,0,[],247.0,0,360.0,0,0,9749305.735876,0,3,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.2 kB <br> **169.6 kB** | 685.2 kB <br> **169.6 kB** | +1 B <br> **+0 B** |
| WebGPU | 823 kB <br> **220.9 kB** | 823 kB <br> **220.9 kB** | +1 B <br> **+0 B** |
| WebGPU Nodes | 822.6 kB <br> **220.8 kB** | 822.6 kB <br> **220.8 kB** | +420 B <br> **+94 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462 kB <br> **111.5 kB** | 462 kB <br> **111.5 kB** | +1 B <br> **+1 B** |
| WebGPU | 522.3 kB <br> **140.8 kB** | 522.3 kB <br> **140.8 kB** | +15 B <br> **-10 B** |
| WebGPU Nodes | 478.9 kB <br> **130.7 kB** | 478.9 kB <br> **130.6 kB** | -43.33 kB <br> **-36 B** |",,,
29326,2024-09-05T01:27:01Z,2024-09-05T01:37:22Z,sunag,1,0,1,13,1,0,0,[],202.0,0,625.0,0,0,9758346.741387,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.2 kB <br> **169.6 kB** | 685.2 kB <br> **169.6 kB** | +0 B <br> **+0 B** |
| WebGPU | 823 kB <br> **220.8 kB** | 823 kB <br> **220.9 kB** | +84 B <br> **+32 B** |
| WebGPU Nodes | 822.5 kB <br> **220.7 kB** | 822.6 kB <br> **220.8 kB** | +503 B <br> **+127 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 462 kB <br> **111.5 kB** | 462 kB <br> **111.5 kB** | +0 B <br> **+0 B** |
| WebGPU | 522.2 kB <br> **140.8 kB** | 522.3 kB <br> **140.8 kB** | +84 B <br> **+30 B** |
| WebGPU Nodes | 478.9 kB <br> **130.6 kB** | 478.9 kB <br> **130.7 kB** | -43.26 kB <br> **+29 B** |",,"Related issue: https://github.com/mrdoob/three.js/pull/29225

**Description**

Fix `viewportCoordinate` if used `RenderTaget` in `WebGLBackend`.
",
29309,2024-09-03T21:03:31Z,2024-09-04T18:02:01Z,WestLangley,6,0,2,18,3,0,0,[],2191.0,0,85730.0,0,0,9775453.186291,0,2,1,"['Mugen87', 'WestLangley']","How did the screen shots pass without updating them?

Also, `webgl_lightprobe_cubecamera.html` seems to be redundant given `webgl_lightprobe.html`.
 > Also, webgl_lightprobe_cubecamera.html seems to be redundant given webgl_lightprobe.html.

`webgl_lightprobe_cubecamera` covers a different use case since it generates the light probe from a render target. This code path is not yet supported in `WebGPURenderer`. > How did the screen shots pass without updating them?

That is indeed strange. I suggest to still regenerate the screenshot to avoid fails in future CI runs. @Mugen87 webgpu screenshots render black for me. Is there a secret? Have you lately executed a `npm i`? Maybe the dev dependencies are outdated... I'm using homebrew... In the mean time, can you please update the webgpu screen shot?",,"Added the light probe helpers to the light probe examples.

It is important to verify that:

(1) the irradiance inferred from the environment map is correct,

(2) the computed SH3 coefficients are correct, and

(3) the helper renders correctly.

Also added a notation that the light probes position property, which is important in a light probe volume, is only honored when rendering the helper. The light probe position is currently not used in the lighting calculations.",
29324,2024-09-04T18:04:11Z,2024-09-04T18:22:02Z,Mugen87,0,0,1,0,1,0,0,[],,0,1071.0,0,0,9784472.536945,0,1,0,[],,,"Related issue:  #29309

**Description**

Updates the screenshot of `webgpu_lightprobe`.
",
29322,2024-09-04T14:46:15Z,2024-09-04T17:16:46Z,Mugen87,0,0,1,11,1,0,0,[],,0,9031.0,0,0,9788388.560378,0,1,1,[],,,"Related issue: -

**Description**

`ShadowMapViewer` can use `CanvasTexture` to simplify the code a bit.
",
29311,2024-09-03T22:22:49Z,2024-09-04T07:45:09Z,WestLangley,0,0,1,32,1,0,0,[],,0,64712.0,0,0,9791714.983524,0,1,1,[],,,... and simplify the gui logic.,
29318,2024-09-04T09:35:58Z,2024-09-04T12:51:35Z,Red1C3,0,0,1,2,1,1,1,[],,0,15987.0,0,0,9800051.292415,0,1,1,[],,,"Related issue: Misleading comment in ""Updating Resources"" section in the docs.

**Description**

The docs say that each point need 3 vertices per point, while allocating a floats array with the size of three times the vertices/points, it should say three float per point instead.
",
29320,2024-09-04T12:06:42Z,2024-09-04T12:46:00Z,gkjohnson,1,9,3,76,3,3,1,[],202.0,0,3433.0,0,0,9803561.832562,0,3,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.1 kB <br> **169.6 kB** | 685.2 kB <br> **169.6 kB** | +82 B <br> **+56 B** |
| WebGPU | 823 kB <br> **220.9 kB** | 823 kB <br> **220.9 kB** | +0 B <br> **+0 B** |
| WebGPU Nodes | 822.6 kB <br> **220.8 kB** | 822.6 kB <br> **220.8 kB** | +419 B <br> **+94 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.9 kB <br> **111.4 kB** | 462 kB <br> **111.5 kB** | +82 B <br> **+57 B** |
| WebGPU | 522.1 kB <br> **140.8 kB** | 522.1 kB <br> **140.8 kB** | +0 B <br> **+0 B** |
| WebGPU Nodes | 478.8 kB <br> **130.6 kB** | 478.8 kB <br> **130.6 kB** | -43.34 kB <br> **+0 B** |",,"Related issue: https://github.com/mrdoob/three.js/pull/29302#discussion_r1741927074

**Description**

Fixes the feedback error reported by `readRenderTargetPixelsAsync` caused by modifying the active frame buffer and not resetting it to the actively set one before awaiting the sync fence. I also removed the try / catch statements since we're not so defensive anywhere else in the project and could result in the function silently exiting with no returned data so it may be easiest to look at the diff without whitespace changes. Also throw an error in the branch where we can't return any data.","I notice that the function signature for `readRenderTargetPixelsAsync` in WebGPURenderer doesn't take a `dataBuffer` argument which should probably be fixed to align with the WebGLRenderer implementation. Taking a databuffer was a deliberate decision to avoid memory allocation in cases where this is run ever frame or every few frames and is common pattern use throughout the library, as well, and I think it's worth keeping.

It looks like WebGPURenderer will now create a new typed array on every call. Do you mind updating `KTX2Exporter` as well? I've updated KTX2Exporter but haven't tested it since I don't see an example.

Also is it worth creating a new issue to track this function signature difference? The WebGPU allocates the buffer returned internally, we just pass the required size etc. We effectively cast it to the correct type on return, but can't provide a buffer to be used, I think to ensure that the buffer alignment and location within memory is suitable for efficient CPU <-> GPU transfers.

The buffer is created at https://github.com/mrdoob/three.js/blob/3b84981a3dfa81fc5462d0e61ad9a1e3848225be/src/renderers/webgpu/utils/WebGPUTextureUtils.js#L384

And made available to JS here:
 https://github.com/mrdoob/three.js/blob/3b84981a3dfa81fc5462d0e61ad9a1e3848225be/src/renderers/webgpu/utils/WebGPUTextureUtils.js#L415 

 > Also is it worth creating a new issue to track this function signature difference?

Sounds good. Then we have a dedicated place to discuss this topic. If there is a use case that requires constant readback the recommended method would be to create a pool of WebGPU buffer objects in a ring buffer arrangement to avoid repeated allocations, something that doesn't match the current renderer API. I have also realized that `WebGPURenderer.readRenderTargetPixelsAsync()` can not handle cube render targets so far since you can't assign an active cube face index. This is required for a bunch of use cases like e.g. in `LightProbeGenerator`. I'll take a look. Relevant line:

https://github.com/mrdoob/three.js/blob/ce180c97303bb0606f3e314bd0d803ae5eb358fe/examples/jsm/lights/LightProbeGenerator.js#L165"
29313,2024-09-04T04:51:52Z,2024-09-04T07:41:17Z,mym0404,0,0,1,4,1,0,0,[],,0,27059.0,0,0,9806026.9249,0,1,1,[],,,"Related issue: None

**Description**

Fix typo in docs for Korean.
",
29308,2024-09-03T20:48:19Z,2024-09-04T07:49:51Z,Mugen87,0,0,1,34,1,0,0,[],,0,39693.0,0,0,9822406.083677,0,1,1,[],,,"Related issue: #29295

**Description**

This PR makes `KTX2Exporter` compatible with `WebGPURenderer`. It was required to make the `parse()` method async similar to `EXRExporter`.",
29310,2024-09-03T21:49:50Z,2024-09-04T07:43:28Z,linbingquan,0,0,1,2,1,0,0,[],,0,35618.0,0,0,9822790.610373,0,1,1,[],,,"Related issue: #XXXX

**Description**

As the title say.

![图片](https://github.com/user-attachments/assets/b99cc307-1dbe-4545-bdaa-8c9837622013)
",
29315,2024-09-04T06:53:49Z,2024-09-04T07:40:08Z,puxiao,0,0,1,4,2,1,1,[],,0,2779.0,0,0,9822991.804623,0,1,1,[],,,"If you use webpack/rspack, you will receive a warning message like this:

```
Module parse warning:
  ╰─▶   ⚠ Critical dependency: the request of a dependency is an expression
          ╭─[41:30]
       39 │     if (RAPIER === null) {
       40 │
       41 │         RAPIER = await import(RAPIER_PATH);
          ·                               ────────────
       42 │         await RAPIER.init();
       43 │
          ╰────
```



> Critical dependency: the request of a dependency is an expression

**Therefore we cannot use a constant directly.**

This warning can be resolved by using template strings.

",
29314,2024-09-04T06:36:06Z,2024-09-04T07:38:36Z,puxiao,0,0,1,45,2,0,0,[],,0,3750.0,0,0,9823083.93242,0,1,1,[],,,,
29316,2024-09-04T07:26:50Z,2024-09-04T07:38:01Z,appache163,0,0,1,122,2,0,0,[],,0,671.0,0,0,9823119.363211,0,1,1,[],,,document translation into Korean,
29302,2024-09-03T09:20:48Z,2024-09-03T19:22:45Z,Mugen87,1,3,1,66,4,2,0,[],212.0,0,80189.0,0,0,9823164.704574,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.1 kB <br> **169.6 kB** | 685.1 kB <br> **169.6 kB** | +0 B <br> **+0 B** |
| WebGPU | 821.7 kB <br> **220.6 kB** | 822 kB <br> **220.6 kB** | +254 B <br> **+40 B** |
| WebGPU Nodes | 821.3 kB <br> **220.5 kB** | 821.5 kB <br> **220.5 kB** | +673 B <br> **+132 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.9 kB <br> **111.4 kB** | 461.9 kB <br> **111.4 kB** | +0 B <br> **+0 B** |
| WebGPU | 522.1 kB <br> **140.7 kB** | 522.4 kB <br> **140.8 kB** | +254 B <br> **+53 B** |
| WebGPU Nodes | 478.8 kB <br> **130.5 kB** | 479 kB <br> **130.6 kB** | -43.09 kB <br> **+52 B** |",,"Related issue: #29295

**Description**

To make `EXRExporter` work with `WebGPURenderer`, it is required to make the parse method async.

Besides, the readback did not initially work as expected for both backends. In `WebGPUTextureUtils` is was required to change the typed array type to `Uint16Array` for FP16 formats. `WebGLTextureUtils` required a fix in `_getBytesPerTexel()` since the method did not account for the data type so far.

","@gkjohnson My plan was to use `WebGLRenderer.readRenderTargetPixelsAsync()` here as well but using it produces a WebGL feedback loop warning when exporting the PMREM in [misc_exporter_exr](https://threejs.org/examples/misc_exporter_exr). The screen also gets black.

> misc_exporter_exr.html:1 [.WebGL-0x128005ba800] GL_INVALID_OPERATION: Feedback loop formed between Framebuffer and active Texture.

I did not find the root cause so far so the `WebGLRenderer` code path still uses the sync approach for now. It would be great if you could provide a second pair of eyes and have a look^^. Do you have a minimal repro for how to cause the issue? Does it just require setting or rendering to RenderTarget A and then calling ""readRenderTargetPixels""? Just switch to `readRenderTargetPixelsAsync()` in `EXRExporter` any try to export the PMREM in `misc_exporter_exr`. That should trigger the feedback loop."
29312,2024-09-04T01:03:00Z,2024-09-04T04:27:44Z,sunag,1,5,1,22,3,2,0,[],187.0,0,12289.0,0,0,9834533.085694,0,1,1,['github-actions[bot]'],"### 📦 Bundle size

_Full ESM build, minified and gzipped._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 685.1 kB <br> **169.6 kB** | 685.1 kB <br> **169.6 kB** | +0 B <br> **+0 B** |
| WebGPU | 822.9 kB <br> **220.9 kB** | 823 kB <br> **220.9 kB** | +140 B <br> **-3 B** |
| WebGPU Nodes | 822.5 kB <br> **220.8 kB** | 822.6 kB <br> **220.8 kB** | +559 B <br> **+95 B** |

### 🌳 Bundle size after tree-shaking

_Minimal build including a renderer, camera, empty scene, and dependencies._

|| Before | After | Diff |
|:-:|:-:|:-:|:-:|
| WebGL | 461.9 kB <br> **111.4 kB** | 461.9 kB <br> **111.4 kB** | +0 B <br> **+0 B** |
| WebGPU | 522 kB <br> **140.7 kB** | 522.1 kB <br> **140.8 kB** | +112 B <br> **+26 B** |
| WebGPU Nodes | 478.7 kB <br> **130.6 kB** | 478.8 kB <br> **130.6 kB** | -43.23 kB <br> **+40 B** |",,"Related issue: https://github.com/mrdoob/three.js/pull/29299#issuecomment-2327329035

**Description**

@WestLangley the approach here rendered as expected in your example and E2E testing, and maintains the performance related in the previous PR.
","What is the reason you are using `transformDirection()` here?

That method is designed to be applied to vectors such as the tangent or bi-tangent, not the normal. We use the `normalMatrix` when transforming normal vectors.

Using `transformDirection()` will be correct only if the camera has uniform scale (the typical use case), but what is the point of doing it this way?

What is it about this approach that is making the code faster? `mesh.normalMatrix` is a view space matrix, this should be called `normalViewMatrix` as I updated in TSL.

`modelNormalMatrix.mul( normal )` will convert the normals to world space, and `transformDirection()` to view space. I could use `mul().normalize()` instead of `transformDirection()` but I don't see much advantage in that.

> What is it about this approach that is making the code faster?

This doesn't use CPU-computed viewMatrices, so we don't need to update GPU buffers every frame since the global matrix doesn't always change. `modelNormalMatrix` is not the same as `mesh.normalMatrix`.

I used `matrix3.getNormalMatrix( object.matrixWorld )` instead of `matrix3.getNormalMatrix( object.modelViewMatrix )`, this is a normal world space matrix.

`mesh.normalMatrix` is a view space matrix and should be have the suffix `NormalViewMatrix` in TSL context, it is not used in this code, you can access it using `highPrecisionModelNormalViewMatrix`, with the approach mentioned in https://github.com/mrdoob/three.js/pull/29299#issue-2501183898 updated.

I believe the following explanation would be the same as the one mentioned above.
 The view matrix is assumed to be orthogonal and have uniform scale. Plus, we normalize the result after applying the matrix transform.

Consequently, normal vectors can be transformed with the same matrix as direction vectors.

Thus, it is OK to use `transformDirection()`, instead of the normal matrix, to transform the normal from world space to view space. tldr; This looks OK to me."
