pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_linked_issues,time_since_last_commit,number_of_reviews_requested,number_of_revisions,number_of_milestones,comment_authors,issue_comments_text,reviews_text,issue_text,review_comments
23650,2024-06-29T00:04:02Z,2024-06-29T00:07:08Z,baskaryan,1,0,2,152,2,0,0,"['size:L', 'partner', '🤖:release', '🔌: anthropic']",4.0,1,15506895.0,0,0,139165.999442,0,2,0,['vercel[bot]'],"[vc]: #rMMXJ3z+8nQrDQlqO6AqpOe39u5p57wTT7nJF+Vnjco=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoiIn0sImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluLzY3RVZ1Y3lIVFZZR1RlNFBCelZiVFQ5R3o4OW8iLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Ignored Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/67EVucyHTVYGTe4PBzVbTT9Gz89o)) |  |  | Jun 29, 2024 0:04am |
</details>

",,,
28877,2024-12-22T05:15:00Z,2024-12-23T15:55:44Z,amotl,2,3,2,135,2,2,1,"['lgtm', '🤖:docs', 'size:L']",5.0,0,214093.0,0,0,206910.281192,1,2,0,"['vercel[bot]', 'amotl']","[vc]: #dhOoIUA5LfrBaJJCSLmGKZKiA1tGOBG2G3WCW8IWl9s=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0JoUGJ1S2lrb3BwUTRqaGFGREduTG5rYlhwVXQiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWNyYXRlLXdvcmtiZW5jaC1yZWdpc3Rlci1sYS00YmY5NDUtbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiREVQTE9ZRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoibGFuZ2NoYWluLWdpdC1mb3JrLWNyYXRlLXdvcmtiZW5jaC1yZWdpc3Rlci1sYS00YmY5NDUtbGFuZ2NoYWluLnZlcmNlbC5hcHAifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/BhPbuKikoppQ4jhaFDGnLnkbXpUt)) | [Visit Preview](https://langchain-git-fork-crate-workbench-register-la-4bf945-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-fork-crate-workbench-register-la-4bf945-langchain.vercel.app?via=pr-comment-feedback-link) | Dec 22, 2024 5:23am |

 Thanks a stack for the quick merge, @ccurme, and also thanks for your feedback. I will apply your suggestions on the next iteration when sending updates. 🙇 Thanks very much for this. To your questions:

> 1. Notebooks that use the LangChain CrateDB adapter are currently at [CrateDB LangChain Examples](https://github.com/crate/cratedb-examples/tree/main/topic/machine-learning/llm-langchain), and the documentation refers to them. Because they are derived from very old blueprints coming from LangChain 0.0.x times, we guess they need a refresh before adding them to `docs/docs/integrations`. Is it applicable to merge this minimal package registration + documentation patch, which already includes valid code snippets in `cratedb.mdx`, and add corresponding notebooks on behalf of a subsequent patch later?

Yes, fine to add notebook for the specific components later. Cursory look suggests minimal examples (e.g., instantiating and using document loaders) could work as-is.

> 2. How would it work getting into the tabular list of _Integration Packages_ enumerated on the [documentation entrypoint page about Providers](https://python.langchain.com/docs/integrations/providers/)?

We do not yet have a policy for this and are currently only including packages in the langchain-ai org. This table is built from the packages.yml file so if the policy is updated then `langchain-cratedb` should be picked up automatically.","Thanks very much for this. To your questions:

> 1. Notebooks that use the LangChain CrateDB adapter are currently at [CrateDB LangChain Examples](https://github.com/crate/cratedb-examples/tree/main/topic/machine-learning/llm-langchain), and the documentation refers to them. Because they are derived from very old blueprints coming from LangChain 0.0.x times, we guess they need a refresh before adding them to `docs/docs/integrations`. Is it applicable to merge this minimal package registration + documentation patch, which already includes valid code snippets in `cratedb.mdx`, and add corresponding notebooks on behalf of a subsequent patch later?

Yes, fine to add notebook for the specific components later. Cursory look suggests minimal examples (e.g., instantiating and using document loaders) could work as-is.

> 2. How would it work getting into the tabular list of _Integration Packages_ enumerated on the [documentation entrypoint page about Providers](https://python.langchain.com/docs/integrations/providers/)?

We do not yet have a policy for this and are currently only including packages in the langchain-ai org. This table is built from the packages.yml file so if the policy is updated then `langchain-cratedb` should be picked up automatically.","Hi Erick. Coming back from a previous attempt, we now made a separate package for the CrateDB adapter, called `langchain-cratedb`, as advised. Other than registering the package within `libs/packages.yml`, this patch includes a minimal amount of documentation to accompany the advent of this new package. Let us know about any mistakes we made, or changes you would like to see. Thanks, Andreas.

## About
- **Description:** Register a new database adapter package, `langchain-cratedb`, providing traditional vector store, document loader, and chat message history features for a start.
- **Addressed to:** @efriis, @eyurtsev
- **References:** GH-27710
- **Preview:** [Providers » More » CrateDB](https://langchain-git-fork-crate-workbench-register-la-4bf945-langchain.vercel.app/docs/integrations/providers/cratedb/)

## Status
- **PyPI:** https://pypi.org/project/langchain-cratedb/
- **GitHub:** https://github.com/crate/langchain-cratedb
- **Documentation (CrateDB):** https://cratedb.com/docs/guide/integrate/langchain/
- **Documentation (LangChain):** _This PR._

## Backlog?
Is this applicable for this kind of patch?
> - [ ] **Add tests and docs**: If you're adding a new integration, please include
>  1. a test for the integration, preferably unit tests that do not rely on network access,
>  2. an example notebook showing its use. It lives in `docs/docs/integrations` directory.

## Q&A
1. Notebooks that use the LangChain CrateDB adapter are currently at [CrateDB LangChain Examples](https://github.com/crate/cratedb-examples/tree/main/topic/machine-learning/llm-langchain), and the documentation refers to them. Because they are derived from very old blueprints coming from LangChain 0.0.x times, we guess they need a refresh before adding them to `docs/docs/integrations`. Is it applicable to merge this minimal package registration + documentation patch, which already includes valid code snippets in `cratedb.mdx`, and add corresponding notebooks on behalf of a subsequent patch later?

2. How would it work getting into the tabular list of _Integration Packages_ enumerated on the [documentation entrypoint page about Providers](https://python.langchain.com/docs/integrations/providers/)?

/cc Please also review, @ckurze, @wierdvanderhaar, @kneth, @simonprickett, if you can find the time. Thanks!
","Consider linking to langchain-cratedb repo or pypi somewhere near the top of this page. I believe [langchain-unstructured](https://github.com/langchain-ai/langchain-unstructured) can [load web pages](https://python.langchain.com/docs/how_to/document_loader_web/#advanced-parsing) as well. Thanks for this suggestion, we are always aiming to follow most recent developments in LangChain, and already recognized `langchain-unstructured` to be a real powerhouse.

I just tried to bring it in, but a drawback to use it for minimal examples could be the large array of dependencies it pulls in.

```
$ uv pip install langchain-unstructured
Resolved 45 packages in 598ms
Prepared 5 packages in 3.44s
Uninstalled 2 packages in 19ms
Installed 16 packages in 86ms
 + aiofiles==24.1.0
 + coloredlogs==15.0.1
 + cryptography==44.0.0
 + eval-type-backport==0.2.2
 + flatbuffers==24.12.23
 + humanfriendly==10.0
 + jsonpath-python==1.0.6
 + langchain-unstructured==0.1.6
 + mpmath==1.3.0
 + onnxruntime==1.19.2
 + protobuf==5.29.2
 - pydantic==2.10.4
 + pydantic==2.9.2
 - pydantic-core==2.27.2
 + pydantic-core==2.23.4
 + pypdf==5.1.0
 + sympy==1.13.3
 + unstructured-client==0.28.1
```
"
28873,2024-12-21T22:09:36Z,2024-12-23T15:05:48Z,ianchi,1,0,1,21,1,1,1,"['lgtm', 'Ɑ: vector store', 'size:S', 'community']",4.0,0,226943.0,0,0,219585.844685,0,1,0,['vercel[bot]'],"[vc]: #OTiNVwmFtYmhZiEMv5806nDtco+z4bMqlvTyPdv2Wvo=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0ZRTkRNRTloc3ZVYjJkYVBBZU1RTVB5ZlBGeUYiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWlhbmNoaS1henVyZXNlYXJjaC1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJJR05PUkVEIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6IiJ9fV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/FQNDME9hsvUb2daPAeMQMPyfPFyF)) | [Visit Preview](https://langchain-git-fork-ianchi-azuresearch-langchain.vercel.app) |  | Dec 21, 2024 10:09pm |
</details>

",,"Add option to use any valid credential type.
Differentiates async cases needed by Azure Search.

This could replace the use of a static token",
28894,2024-12-23T21:13:15Z,2024-12-23T21:22:22Z,efriis,1,0,1,4,1,0,0,['size:XS'],4.0,0,548.0,0,0,276562.028996,0,1,0,['vercel[bot]'],"[vc]: #XP8TiuvlWEi9Fot2WFKpHUWRGLsxX+TCyZVDvP2mFfI=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi9GcWFqb0dlb0N1MTNCRlVvOUR1RG45U0I5eHlWIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtZXJpY2stZG9jcy1yZW1vdmUtY29uc29sZS1sb2ctbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiREVQTE9ZRUQiLCJsaXZlRmVlZGJhY2siOnsicmVzb2x2ZWQiOjAsInVucmVzb2x2ZWQiOjAsInRvdGFsIjowLCJsaW5rIjoibGFuZ2NoYWluLWdpdC1lcmljay1kb2NzLXJlbW92ZS1jb25zb2xlLWxvZy1sYW5nY2hhaW4udmVyY2VsLmFwcCJ9LCJyb290RGlyZWN0b3J5IjoiZG9jcyJ9XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/FqajoGeoCu13BFUo9DuDn9SB9xyV)) | [Visit Preview](https://langchain-git-erick-docs-remove-console-log-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-erick-docs-remove-console-log-langchain.vercel.app?via=pr-comment-feedback-link) | Dec 23, 2024 9:22pm |

",,,
28869,2024-12-21T18:45:03Z,2024-12-23T21:13:35Z,efriis,1,0,7,707,3,0,0,"['🤖:docs', 'size:XL']",2.0,0,181714.0,0,0,277088.321572,0,7,0,['vercel[bot]'],"[vc]: #fEYKjCcj+voetkf0wEr7ShBUwa6PCApIPVx2biV/sDU=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJpbnNwZWN0b3JVcmwiOiJodHRwczovL3ZlcmNlbC5jb20vbGFuZ2NoYWluL2xhbmdjaGFpbi9BMVpLNEhvRjJBNVpoU1MyamZzbXRKc3RmM3ZFIiwicHJldmlld1VybCI6ImxhbmdjaGFpbi1naXQtZXJpY2stZG9jcy1zb3J0ZWQtYnktZG93bmxvYWRzLXdpcC1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJERVBMT1lFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiJsYW5nY2hhaW4tZ2l0LWVyaWNrLWRvY3Mtc29ydGVkLWJ5LWRvd25sb2Fkcy13aXAtbGFuZ2NoYWluLnZlcmNlbC5hcHAifSwicm9vdERpcmVjdG9yeSI6ImRvY3MifV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/A1ZK4HoF2A5ZhSS2jfsmtJstf3vE)) | [Visit Preview](https://langchain-git-erick-docs-sorted-by-downloads-wip-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-erick-docs-sorted-by-downloads-wip-langchain.vercel.app?via=pr-comment-feedback-link) | Dec 23, 2024 9:12pm |

",,,
28840,2024-12-20T01:03:13Z,2024-12-20T14:46:06Z,leo-gan,3,0,18,6,1,1,1,"['lgtm', '🤖:docs', 'size:XS']",4.0,1,316405.0,0,0,292509.007203,0,18,0,"['leo-gan', 'vercel[bot]']","[vc]: #vVL8w3FQ2Y6DMPOjWs2ZKFyFPR9Zt7xTbkpn2pFeC14=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluLzNjNVNzN0dOeERmQVpZZVBKSFJZcVNac1U4VlYiLCJwcmV2aWV3VXJsIjoiIiwibmV4dENvbW1pdFN0YXR1cyI6IkZBSUxFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ❌ Failed ([Inspect](https://vercel.com/langchain/langchain/3c5Ss7GNxDfAZYePJHRYqSZsU8VV)) |  |  | Dec 20, 2024 2:24pm |

 @ccurme Can you, please, check the Vercel Details? I'm not sure that errors are in these PR changes. @ccurme Thanks!TIL. Thanks!

Docs builds being flaky today.","TIL. Thanks!

Docs builds being flaky today.","Issue: several Google integrations are implemented on the [github.com/googleapis](https://github.com/googleapis) organization repos and these integrations are almost lost. But they are essential integrations. 
Change: added a list of all packages that have Google integrations. Added a description of this situation.",
28861,2024-12-21T04:41:51Z,2024-12-23T15:31:23Z,WrRan,1,3,2,4,2,2,1,"['lgtm', '🤖:nit', 'size:XS']",5.0,0,211773.0,0,0,297623.337265,0,2,0,['vercel[bot]'],"[vc]: #avBXcjn4tQNIEsJTpLDTX6dXmIFu3cKAT1EOg8uEIn8=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0VHNkdMMU1BY29QZnNQMnFhUXp4UzE3RFk1Z0wiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLXdycmFuLXBhdGNoLTMtbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/EG6GL1MAcoPfsP2qaQzxS17DY5gL)) | [Visit Preview](https://langchain-git-fork-wrran-patch-3-langchain.vercel.app) |  | Dec 21, 2024 4:54am |
</details>

",,`Graph` has been imported at Line: 62,"same issue. ConfigDict is imported at Line: 24 Looks like the module-level import was originally just for type checking; that was later changed but this import was not removed https://github.com/langchain-ai/langchain/commit/7d5800ee515bf0cf38b97d09abb6857b767ab05f This was added in https://github.com/langchain-ai/langchain/pull/27045, when the module-level import already existed, possibly to be explicit vs. the other `_v1` function.

cc @eyurtsev "
28884,2024-12-23T06:28:22Z,2024-12-23T14:51:44Z,ZhangShenao,1,0,3,46,1,1,1,"['lgtm', '🤖:docs', 'size:M']",4.0,0,30202.0,0,0,300003.765415,0,3,0,['vercel[bot]'],"[vc]: #/SNgPUfDzPhW7RoIlVNugZbq/fkPMehC5Z196QW1mEU=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL1RQdTdncG13bjdtbnFONzdwNkJ0WnNXQjJndHYiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLXpoYW5nc2hlbmFvLWZpeC1tbHgtZG9jcy1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJERVBMT1lFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiJsYW5nY2hhaW4tZ2l0LWZvcmstemhhbmdzaGVuYW8tZml4LW1seC1kb2NzLWxhbmdjaGFpbi52ZXJjZWwuYXBwIn19XX0=
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ✅ Ready ([Inspect](https://vercel.com/langchain/langchain/TPu7gpmwn7mnqN77p6BtZsWB2gtv)) | [Visit Preview](https://langchain-git-fork-zhangshenao-fix-mlx-docs-langchain.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/langchain-git-fork-zhangshenao-fix-mlx-docs-langchain.vercel.app?via=pr-comment-feedback-link) | Dec 23, 2024 6:58am |

",,"- `ChatMLX` doesn't supports the role of system.
- Fix https://github.com/langchain-ai/langchain/issues/28532
#28532 ",
28871,2024-12-21T19:58:38Z,2024-12-23T00:16:17Z,darien-schettler,1,0,1,3,1,1,1,"['lgtm', 'Ɑ: doc loader', 'size:XS', 'community']",5.0,0,101859.0,0,0,352532.285477,0,1,0,['vercel[bot]'],"[vc]: #0VOKkd2jbHbNsF5LeW9TbNdKHt/DiLUgMFEcgXG4VOk=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluLzNOdzd1Qk5lTTFueUhlWjYzdXcyYzRtRHhpTk4iLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWRhcmllbi1zY2hldHRsZXItcGF0Y2gtMS1sYW5nY2hhaW4udmVyY2VsLmFwcCIsIm5leHRDb21taXRTdGF0dXMiOiJJR05PUkVEIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6IiJ9fV19
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/3Nw7uBNeM1nyHeZ63uw2c4mDxiNN)) | [Visit Preview](https://langchain-git-fork-darien-schettler-patch-1-langchain.vercel.app) |  | Dec 21, 2024 7:58pm |
</details>

",,"community: optimize DataFrame document loader

**Description:**
Simplify the `lazy_load` method in the DataFrame document loader by combining text extraction and metadata cleanup into a single operation. This makes the code more concise while maintaining the same functionality.

**Issue:** N/A

**Dependencies:** None

**Twitter handle:** N/A",
28827,2024-12-19T20:00:20Z,2024-12-23T14:50:22Z,keenborder786,4,3,12,90,2,2,1,"['lgtm', 'Ɑ: embeddings', '🤖:bug', 'size:M', 'community']",4.0,1,327002.0,0,0,300087.327062,0,12,0,"['keenborder786', 'vercel[bot]']","[vc]: #ToKCgtW9oTHw8JyD6WvdRNwpfuQpR4S30LtlB2iTQMU=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJsYW5nY2hhaW4iLCJyb290RGlyZWN0b3J5IjoiZG9jcyIsImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sYW5nY2hhaW4vbGFuZ2NoYWluL0F4b0dyb2NVNldZQk1lbnZNdjNrS3BCN25wV1EiLCJwcmV2aWV3VXJsIjoibGFuZ2NoYWluLWdpdC1mb3JrLWtlZW5ib3JkZXI3ODYtbGxhbWFlbWJlZGRpbi1jZDRjMzUtbGFuZ2NoYWluLnZlcmNlbC5hcHAiLCJuZXh0Q29tbWl0U3RhdHVzIjoiSUdOT1JFRCIsImxpdmVGZWVkYmFjayI6eyJyZXNvbHZlZCI6MCwidW5yZXNvbHZlZCI6MCwidG90YWwiOjAsImxpbmsiOiIifX1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)


<details><summary>1 Skipped Deployment</summary>

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **langchain** | ⬜️ Ignored ([Inspect](https://vercel.com/langchain/langchain/AxoGrocU6WYBMenvMv3kKpB7npWQ)) | [Visit Preview](https://langchain-git-fork-keenborder786-llamaembeddin-cd4c35-langchain.vercel.app) |  | Dec 23, 2024 2:38pm |
</details>

 @ccurme OKAY @ccurme please review @ccurme please reviewCould you add a test? Thank you!",Could you add a test? Thank you!,"
- **Description:** `embed_documents` and `embed_query` was throwing off the error as stated in the issue. The issue was that `Llama` client is returning the embeddings in a nested list which is not being accounted for in the current implementation and therefore the stated error is being raised.
- **Issue:** #28813


","is it possible for this line to raise IndexError where it previously would not? e.g., if `texts` is empty or contains empty strings. ok Sorry for the confusion. I didn't mean to *request* that we raise an error where it previously would not.

From an ignorant reading of the code (i.e., no knowledge of the behavior of the client) the update introduced the potential to raise IndexError where it previously wouldn't. I've pushed a change that passes your tests. Let me know if you see any issues with it."
