pr_number,ACT_number_of_comments,ACT_number_of_review_comments,CODE_number_of_commits,CODE_lines_of_code_changed,CODE_number_of_files_changed,ACT_number_of_reviewers,ACT_number_of_approvals,ACT_time_to_first_response,CONT_number_of_assignees,ACT_number_of_changes_requested,CONT_number_of_linked_issues,ACT_time_since_last_commit,CONT_number_of_reviews_requested,CODE_number_of_revisions,CODE_number_of_milestones,CONT_repo,CONT_PR_text_wordiness,bug,ui,dependencies,submodules,type: code-quality,tests,openoffice/libreoffice,status: ready-for-review,jabcon,type: documentation,internationalization,ai,skip-verify-files,javascript,backport,docs,windows,platform-ios,tool,engine,a: desktop,framework,f: material design,f: cupertino,warning: land on red to fix tree breakage,a: tests,f: integration_test,a: text input,d: docs/,f: scrolling,a: accessibility,d: api docs,d: examples,f: routes,autosubmit,will affect goldens,c: tech-debt,c: flake,platform-android,cp: beta,cp: review,team,refactor,status: waiting review,scope: curriculum,scope: i18n,full stack cert,platform: learn,crowdin-sync,new english course,scope: tools/scripts,new javascript course,status: waiting update,platform: api,new python course,status: merge conflict,lgtm,🤖:bug,community,🤖:docs,🤖:nit,🤖:release,langchain,partner,documentation,test,author ready,needs-ci,dont-land-on-v18.x,dont-land-on-v20.x,strip-types,module,semver-minor,lib / src,notable-change,baking-for-lts,buffer,benchmark,doc,meta,commit-queue-squash,commit-queue-failed,build,lts-watch-v18.x,lts-watch-v20.x,c++,fs,permission,review wanted,esm,assert,tools,path,backport-requested-v22.x,release,test_runner,web-standards,experimental,backported-to-v22.x,sqlite,v23.x,stream,semver-major,v8 engine,fast-track,util,dont-land-on-v22.x,cares,vm,revert,crypto,webcrypto,http2,http,embedding,icu,v22.x,backport-open-v22.x,url,net,errors,github_actions,cli,process,deprecations,os,backport-open-v20.x,needs-benchmark-ci,backported-to-v18.x,v20.x,backport-requested-v20.x,coverage,backport-blocked-v20.x,python,v18.x,open source,topic: not user facing,merged,beta-accepted,merged-by-bors,rollup,beta-nominated,disposition-merge,finished-final-comment-period,to-announce,perf-regression,relnotes,perf-regression-triaged,llvm-main,c++ interop,🍒 release cherry pick,swift 6.1,run-slow,CONT_label_count,PR_Lifetime(hours),PR Lifetime,add,ani,branch,chang,checklist,close,contribut,descript,document,fix,follow,issu,like,make,new,pleas,pr,pull,read,request,test.1,thi,use,ORG_PRs Opened in Last 2 Weeks,ORG_PRs Closed in Last 2 Weeks,ORG_Open PRs at Open Date,ORG_Author PRs Opened,CONT_day_of_week,CONT_weekday
51805,7,1,5,251,14,2,1,4.0,0,0,0,2556609.6586,0,5,0,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3527777777777778,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,59,52,14,63,2,1
51783,5,0,1,4,2,1,1,3.0,0,0,0,2685878.604819,0,1,0,4,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6183333333333333,1,0.1399624764068999,0.0,0.3099410085225506,0.3491306904867957,0.1582950526234364,0.1562360435961345,0.1428885708860427,0.0,0.1483495932562759,0.2491981159322478,0.0,0.241372211140524,0.1527498927401621,0.1518837776919085,0.3068491934005653,0.2563427025187536,0.0,0.4008325196705122,0.1432608023471095,0.392984336277313,0.0,0.0911402569081777,0.0,61,61,10,50,1,1
51767,8,0,1,131,7,1,1,2.0,0,0,0,2755454.441368,0,1,0,4,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9788888888888888,1,0.1314782681423568,0.0,0.436729630037092,0.3279671789108625,0.1486995651172019,0.1467653685528877,0.1342269894026191,0.0,0.1393569769675544,0.2340922906498029,0.0,0.2267407744786294,0.1434905402646706,0.1426769271486426,0.2882486903982541,0.2408037885819772,0.0,0.3765349603289676,0.1345766570357273,0.3691625160346727,0.1076954493049007,0.0856155409932854,0.0,64,63,10,101,0,1
51758,5,0,1,161,8,1,1,3.0,0,0,0,2779471.309652,0,1,0,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7725,1,0.245861905666555,0.0,0.4083381254524493,0.3066462493854964,0.1390327046745046,0.0,0.1255009815412254,0.0,0.130297472005319,0.1094370527810215,0.0,0.1060002532990223,0.1341623150846404,0.1334015944195137,0.2695098335584647,0.2251492934497283,0.0,0.352056671435333,0.1258279175126242,0.3451635048716645,0.1006942393287753,0.1600994625247949,0.3869116037897759,65,65,8,1,0,1
51756,7,0,5,155,11,1,1,3.0,0,0,0,2810192.936046,0,5,0,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3122222222222222,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,65,65,8,61,6,0
51733,3,0,1,2,1,1,1,2.0,4,0,0,3065482.539832,0,1,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6141666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,73,10,22,3,1
51624,8,3,2,39,2,3,1,3.0,0,0,0,3129359.235545,0,2,0,4,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5363888888888889,1,0.0,0.0,0.4546764240762139,0.34144453196109,0.1548101660137767,0.0,0.1397428600182575,0.0,0.1450836572556286,0.2437119863092925,0.0,0.1180291849255323,0.1493870835618901,0.148540036151469,0.3000938676494169,0.250699283873089,0.0,0.3920081385078308,0.1401068967542658,0.3843327339144983,0.1121210433445393,0.0891337920462858,0.0,53,62,5,48,3,1
51708,6,2,1,5,1,3,1,3.0,0,0,0,3185502.611406,0,1,0,4,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,66,75,5,6,2,1
51703,9,2,1,4,2,2,1,3.0,0,0,0,3193851.575479,0,1,0,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7388888888888889,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,67,75,5,58,2,1
51687,6,1,1,6,1,2,1,3.0,0,0,0,3276930.507281,0,1,0,4,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,1,0.0,0.0,0.4598403272892417,0.2302149499644919,0.1565683937805059,0.0,0.1413299636498393,0.0,0.2934628360038542,0.1232399500111216,0.0,0.1193696795168372,0.15108371967483,0.1502270520804437,0.3035021281294127,0.2535465545230381,0.0,0.3964602982829643,0.1416981348656033,0.3886977217045848,0.113394437312901,0.1802922251373425,0.0,64,72,6,7,1,1
51685,7,1,1,1,1,2,1,3.0,0,0,0,3291897.787328,0,1,0,4,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9013888888888888,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,62,70,5,0,1,1
51686,10,2,1,4,2,2,1,3.0,0,0,0,3293072.527349,0,1,0,4,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2177777777777777,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,63,71,5,4,1,1
51684,7,2,2,4,2,2,2,3.0,0,0,0,3338882.760306,0,2,0,4,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413888888888888,1,0.0,0.0,0.4472234089152556,0.1119492012730914,0.1522725316582779,0.0,0.1374522075911654,0.0,0.2854109179185355,0.3595756219344246,0.0,0.2321889222258757,0.0,0.1461051812022697,0.2951747558880232,0.2465898436984774,0.0,0.3855823762628366,0.0,0.3780327862131475,0.1102831652588059,0.0876727189219768,0.0,61,69,5,0,0,1
51536,9,10,1,20,1,2,1,3.0,0,0,0,3345121.3867,0,1,0,4,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5633333333333334,1,0.0,0.0,0.4386074825107122,0.2195849159979009,0.1493389443279917,0.147396431094615,0.1348041393524746,0.0,0.1399561848662548,0.3526482629597025,0.0,0.2277157157121544,0.1441075216816498,0.1432904101874551,0.2894881037081231,0.24183919804116,0.0,0.378153987429552,0.1351553104884015,0.3707498430585907,0.1081585187922118,0.0859836711689753,0.0,38,36,11,0,4,1
51672,8,1,1,14,1,2,1,3.0,0,0,0,3378563.566279,0,1,0,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2583333333333333,1,0.0,0.0,0.337929900270865,0.3806585646091328,0.172589718286721,0.1703447726482921,0.1557919706706176,0.0,0.0,0.1358508428202151,0.0,0.2631690708747914,0.166543808662585,0.1655994800199359,0.1672794410432201,0.2794914564879973,0.0,0.437029272258177,0.1561978160962217,0.4284723670457507,0.0,0.0993705804677364,0.0,62,70,8,16,0,1
51666,6,6,1,12,6,2,1,3.0,0,0,0,3383229.481653,0,1,0,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4597222222222222,1,0.0,0.0,0.3501660780861759,0.2629612759968911,0.1788390572187243,0.0,0.1614330762780096,0.0,0.1676028464379537,0.1407698957592288,0.0,0.0,0.1725742299280637,0.1715957078826458,0.3466729979655621,0.2896116238857509,0.0,0.4528537609511298,0.1618536170495692,0.4439870168826447,0.0,0.1029687115926806,0.0,60,65,11,45,0,1
51647,8,1,1,4,1,2,1,3.0,0,0,0,3626534.128264,0,1,0,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005555555555556,1,0.0,0.0,0.4651549980642708,0.3493135385809978,0.1583779555290889,0.0,0.1429634050486692,0.0,0.1484272874869514,0.1246643134733287,0.0,0.1207493117706949,0.1528298915129373,0.1519633228595146,0.3070098976633229,0.256476955324065,0.0,0.401042445249423,0.1433358314562563,0.3931901515748435,0.1147050098448718,0.0911879892408967,0.0,54,64,6,50,4,1
51633,6,1,2,56,2,2,1,3.0,0,0,0,3709595.410004,1,2,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7852777777777777,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,62,5,15,3,1
51619,7,2,1,7,1,2,1,5.0,0,0,0,3769762.218261,0,1,0,4,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7794444444444445,1,0.2072101492983837,0.0,0.3441436106575093,0.344584845679635,0.1171754827770422,0.0,0.1057710711700082,0.0,0.4392540365979412,0.0922325399864306,0.0,0.0893360370416455,0.1130707632950996,0.2248592698520687,0.3407106076333611,0.1897537505196769,0.1950184622967671,0.2967101196577558,0.1060466097950786,0.2909006223754337,0.0848641773447418,0.2023955283500423,0.0,52,59,6,0,2,1
51617,9,2,2,26,3,3,2,3.0,0,0,0,3775362.897394,0,2,0,4,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2869444444444444,1,0.0,0.0,0.4136770044043387,0.1035518474769424,0.1408505089262837,0.0,0.12714186321998,0.0,0.132001066128456,0.5543395208949736,0.0,0.2147723394784842,0.0,0.1351457738634627,0.2730335808845763,0.2280930421445131,0.0,0.3566596899531745,0.0,0.34967639763444,0.1020107814820049,0.0810963536537494,0.0,52,58,6,47,2,1
51609,8,1,1,17,2,2,1,3.0,0,0,0,3795528.701471,0,1,0,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5230555555555556,1,0.0,0.0,0.4755782313593204,0.2380939909772655,0.1619269024094674,0.1598206524142937,0.1461669413530798,0.0,0.15175325894005,0.1274578021562561,0.0,0.1234550727579792,0.1562545168965742,0.1553685300980635,0.3138894019157785,0.2622241130484186,0.0,0.4100290389342109,0.146547713123713,0.4020007903860688,0.1172753295935566,0.0932313375646162,0.0,53,57,6,46,2,1
51584,6,1,1,2,1,2,1,3.0,0,0,0,3898845.02905,0,1,0,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527777777777777,1,0.0,0.0,0.3098026991470758,0.3489748929432875,0.1582244143752954,0.1561663241688169,0.142824807690924,0.143053502438703,0.1482833931116323,0.2490869127199063,0.0,0.2412645001927571,0.1526817289874227,0.1518160004379806,0.3067122637296371,0.2562283110761308,0.0,0.4006536504859217,0.1431968730458625,0.3928089692989936,0.0,0.0910995860977107,0.0,49,49,8,44,1,1
51583,8,2,1,5,2,2,1,3.0,0,0,0,3903010.729901,0,1,0,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1913888888888889,1,0.0,0.0,0.4405540564146946,0.330839176237694,0.150001722104178,0.1480505878469497,0.1354024105408963,0.0,0.1405773212308287,0.2361422288027936,0.0,0.2287263356568816,0.1447470819998353,0.1439263441016811,0.2907728742846894,0.2429124990919587,0.0,0.3798322640503784,0.1357551402014638,0.3723952595144893,0.1086385346573519,0.0863652733466401,0.0,48,47,9,56,1,1
